14-Nov-2025 13:10:56.323 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Server version name:   Apache Tomcat/9.0.104
14-Nov-2025 13:10:56.330 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Server built:          Apr 4 2025 12:32:55 UTC
14-Nov-2025 13:10:56.330 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Server version number: 9.0.104.0
14-Nov-2025 13:10:56.332 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log OS Name:               Windows 11
14-Nov-2025 13:10:56.332 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log OS Version:            10.0
14-Nov-2025 13:10:56.332 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Architecture:          amd64
14-Nov-2025 13:10:56.332 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Java Home:             C:\Program Files\Java\jdk-22
14-Nov-2025 13:10:56.332 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log JVM Version:           22.0.2+9-70
14-Nov-2025 13:10:56.332 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log JVM Vendor:            Oracle Corporation
14-Nov-2025 13:10:56.333 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log CATALINA_BASE:         D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104
14-Nov-2025 13:10:56.333 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log CATALINA_HOME:         D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104
14-Nov-2025 13:10:56.350 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Command line argument: --add-opens=java.base/java.lang=ALL-UNNAMED
14-Nov-2025 13:10:56.350 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Command line argument: --add-opens=java.base/java.lang.invoke=ALL-UNNAMED
14-Nov-2025 13:10:56.350 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Command line argument: --add-opens=java.base/java.lang.reflect=ALL-UNNAMED
14-Nov-2025 13:10:56.350 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Command line argument: --add-opens=java.base/java.io=ALL-UNNAMED
14-Nov-2025 13:10:56.350 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Command line argument: --add-opens=java.base/java.util=ALL-UNNAMED
14-Nov-2025 13:10:56.351 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Command line argument: --add-opens=java.base/java.util.concurrent=ALL-UNNAMED
14-Nov-2025 13:10:56.351 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Command line argument: --add-opens=java.rmi/sun.rmi.transport=ALL-UNNAMED
14-Nov-2025 13:10:56.351 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Command line argument: -Djava.util.logging.config.file=D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\logging.properties
14-Nov-2025 13:10:56.351 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Command line argument: -Djava.util.logging.manager=org.apache.juli.ClassLoaderLogManager
14-Nov-2025 13:10:56.351 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Command line argument: -Djdk.tls.ephemeralDHKeySize=2048
14-Nov-2025 13:10:56.351 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Command line argument: -Djava.protocol.handler.pkgs=org.apache.catalina.webresources
14-Nov-2025 13:10:56.351 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Command line argument: -Dsun.io.useCanonCaches=false
14-Nov-2025 13:10:56.351 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Command line argument: -Dignore.endorsed.dirs=
14-Nov-2025 13:10:56.351 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Command line argument: -Dcatalina.base=D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104
14-Nov-2025 13:10:56.353 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Command line argument: -Dcatalina.home=D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104
14-Nov-2025 13:10:56.353 INFO [main] org.apache.catalina.startup.VersionLoggerListener.log Command line argument: -Djava.io.tmpdir=D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\temp
14-Nov-2025 13:10:56.501 INFO [main] org.apache.catalina.core.AprLifecycleListener.lifecycleEvent Loaded Apache Tomcat Native library [1.3.1] using APR version [1.7.4].
14-Nov-2025 13:10:56.501 INFO [main] org.apache.catalina.core.AprLifecycleListener.lifecycleEvent APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true], UDS [true].
14-Nov-2025 13:10:56.501 INFO [main] org.apache.catalina.core.AprLifecycleListener.lifecycleEvent APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
14-Nov-2025 13:10:56.527 INFO [main] org.apache.catalina.core.AprLifecycleListener.initializeSSL OpenSSL successfully initialized [OpenSSL 3.0.14 4 Jun 2024]
14-Nov-2025 13:10:57.020 INFO [main] org.apache.coyote.AbstractProtocol.init Initializing ProtocolHandler ["http-nio-8080"]
14-Nov-2025 13:10:57.057 INFO [main] org.apache.catalina.startup.Catalina.load Server initialization in [1069] milliseconds
14-Nov-2025 13:10:57.164 INFO [main] org.apache.catalina.core.StandardService.startInternal Starting service [Catalina]
14-Nov-2025 13:10:57.165 INFO [main] org.apache.catalina.core.StandardEngine.startInternal Starting Servlet engine: [Apache Tomcat/9.0.104]
14-Nov-2025 13:10:57.175 INFO [main] org.apache.catalina.startup.HostConfig.deployDescriptor Deploying deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\Aplikasi_PBO.xml]
14-Nov-2025 13:10:57.197 WARNING [main] org.apache.catalina.startup.HostConfig.deployDescriptor The path attribute with value [/Aplikasi_PBO] in deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\Aplikasi_PBO.xml] has been ignored
14-Nov-2025 13:10:58.090 INFO [main] org.apache.jasper.servlet.TldScanner.scanJars At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
14-Nov-2025 13:10:58.160 INFO [main] org.apache.catalina.startup.HostConfig.deployDescriptor Deployment of deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\Aplikasi_PBO.xml] has finished in [984] ms
14-Nov-2025 13:10:58.160 INFO [main] org.apache.catalina.startup.HostConfig.deployDescriptor Deploying deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\Assistify.xml]
14-Nov-2025 13:10:58.161 WARNING [main] org.apache.catalina.startup.HostConfig.deployDescriptor The path attribute with value [/Assistify] in deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\Assistify.xml] has been ignored
14-Nov-2025 13:10:58.626 INFO [main] org.apache.jasper.servlet.TldScanner.scanJars At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
14-Nov-2025 13:10:58.630 INFO [main] org.apache.catalina.startup.HostConfig.deployDescriptor Deployment of deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\Assistify.xml] has finished in [470] ms
14-Nov-2025 13:10:58.632 INFO [main] org.apache.catalina.startup.HostConfig.deployDescriptor Deploying deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\BackupTubes.xml]
14-Nov-2025 13:10:58.634 WARNING [main] org.apache.catalina.startup.HostConfig.deployDescriptor The path attribute with value [/BackupTubes] in deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\BackupTubes.xml] has been ignored
14-Nov-2025 13:10:58.982 INFO [main] org.apache.jasper.servlet.TldScanner.scanJars At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
14-Nov-2025 13:10:58.985 INFO [main] org.apache.catalina.startup.HostConfig.deployDescriptor Deployment of deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\BackupTubes.xml] has finished in [353] ms
14-Nov-2025 13:10:58.985 INFO [main] org.apache.catalina.startup.HostConfig.deployDescriptor Deploying deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\BelajarAlbert.xml]
14-Nov-2025 13:10:58.994 WARNING [main] org.apache.catalina.startup.HostConfig.deployDescriptor The path attribute with value [/BelajarAlbert] in deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\BelajarAlbert.xml] has been ignored
14-Nov-2025 13:10:59.306 INFO [main] org.apache.jasper.servlet.TldScanner.scanJars At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
14-Nov-2025 13:10:59.308 INFO [main] org.apache.catalina.startup.HostConfig.deployDescriptor Deployment of deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\BelajarAlbert.xml] has finished in [323] ms
14-Nov-2025 13:10:59.308 INFO [main] org.apache.catalina.startup.HostConfig.deployDescriptor Deploying deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\mugiwara.xml]
14-Nov-2025 13:10:59.310 WARNING [main] org.apache.catalina.startup.HostConfig.deployDescriptor The path attribute with value [/mugiwara] in deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\mugiwara.xml] has been ignored
14-Nov-2025 13:11:01.314 INFO [main] org.apache.jasper.servlet.TldScanner.scanJars At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
14-Nov-2025 13:11:01.317 INFO [main] org.apache.catalina.startup.HostConfig.deployDescriptor Deployment of deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\mugiwara.xml] has finished in [2,009] ms
14-Nov-2025 13:11:01.317 INFO [main] org.apache.catalina.startup.HostConfig.deployDescriptor Deploying deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\SkeletonTP15.xml]
14-Nov-2025 13:11:01.318 WARNING [main] org.apache.catalina.startup.HostConfig.deployDescriptor The path attribute with value [/SkeletonTP15] in deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\SkeletonTP15.xml] has been ignored
14-Nov-2025 13:11:01.323 SEVERE [main] org.apache.catalina.startup.HostConfig.deployDescriptor Error deploying deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\SkeletonTP15.xml]
	java.lang.IllegalStateException: Error starting child
		at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)
		at org.apache.catalina.core.StandardServer.startInternal(StandardServer.java:874)
		at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)
		at org.apache.catalina.startup.Catalina.start(Catalina.java:739)
		at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
		at java.base/java.lang.reflect.Method.invoke(Method.java:580)
		at org.apache.catalina.startup.Bootstrap.start(Bootstrap.java:345)
		at org.apache.catalina.startup.Bootstrap.main(Bootstrap.java:476)
	Caused by: org.apache.catalina.LifecycleException: Failed to start component [org.apache.catalina.webresources.StandardRoot@55145dc5]
		at org.apache.catalina.util.LifecycleBase.handleSubClassException(LifecycleBase.java:406)
		at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:179)
		at org.apache.catalina.core.StandardContext.resourcesStart(StandardContext.java:4172)
		at org.apache.catalina.core.StandardContext.startInternal(StandardContext.java:4294)
		at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)
		at org.apache.catalina.core.ContainerBase.addChildInternal(ContainerBase.java:599)
		... 35 more
	Caused by: java.lang.IllegalArgumentException: The main resource set specified [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\TP MOD 13\TPMod13\build\web] is not a directory or war file, or is not readable (it does not exist or permissions to access it are missing)
		at org.apache.catalina.webresources.StandardRoot.createMainResourceSet(StandardRoot.java:758)
		at org.apache.catalina.webresources.StandardRoot.startInternal(StandardRoot.java:715)
		at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)
		... 39 more
14-Nov-2025 13:11:01.664 INFO [main] org.apache.catalina.startup.HostConfig.deployDescriptor Deployment of deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\TPMod13.xml] has finished in [101] ms
14-Nov-2025 13:11:01.664 INFO [main] org.apache.catalina.startup.HostConfig.deployDescriptor Deploying deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\TPMOD14.xml]
14-Nov-2025 13:11:01.667 WARNING [main] org.apache.catalina.startup.HostConfig.deployDescriptor The path attribute with value [/TPMOD14] in deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\TPMOD14.xml] has been ignored
14-Nov-2025 13:11:01.672 SEVERE [main] org.apache.catalina.startup.HostConfig.deployDescriptor Error deploying deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\TPMOD14.xml]
	java.lang.IllegalStateException: Error starting child
		at org.apache.catalina.core.ContainerBase.addChildInternal(ContainerBase.java:602)
		at org.apache.catalina.core.ContainerBase.addChild(ContainerBase.java:571)
		at org.apache.catalina.core.StandardHost.addChild(StandardHost.java:603)
		at org.apache.catalina.startup.HostConfig.deployDescriptor(HostConfig.java:680)
		at org.apache.catalina.startup.HostConfig$DeployDescriptor.run(HostConfig.java:1838)
		at java.base/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:572)
		at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
		at org.apache.tomcat.util.threads.InlineExecutorService.execute(InlineExecutorService.java:76)
		at java.base/java.util.concurrent.AbstractExecutorService.submit(AbstractExecutorService.java:123)
		at org.apache.catalina.startup.HostConfig.deployDescriptors(HostConfig.java:575)
		at org.apache.catalina.startup.HostConfig.deployApps(HostConfig.java:466)
		at org.apache.catalina.startup.HostConfig.start(HostConfig.java:1578)
		at org.apache.catalina.startup.HostConfig.lifecycleEvent(HostConfig.java:312)
		at org.apache.catalina.util.LifecycleBase.fireLifecycleEvent(LifecycleBase.java:109)
		at org.apache.catalina.util.LifecycleBase.setStateInternal(LifecycleBase.java:389)
		at org.apache.catalina.util.LifecycleBase.setState(LifecycleBase.java:336)
		at org.apache.catalina.core.ContainerBase.startInternal(ContainerBase.java:776)
		at org.apache.catalina.core.StandardHost.startInternal(StandardHost.java:721)
		at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)
		at org.apache.catalina.core.ContainerBase$StartChild.call(ContainerBase.java:1203)
		at org.apache.catalina.core.ContainerBase$StartChild.call(ContainerBase.java:1193)
		at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
		at org.apache.tomcat.util.threads.InlineExecutorService.execute(InlineExecutorService.java:76)
		at java.base/java.util.concurrent.AbstractExecutorService.submit(AbstractExecutorService.java:145)
		at org.apache.catalina.core.ContainerBase.startInternal(ContainerBase.java:749)
		at org.apache.catalina.core.StandardEngine.startInternal(StandardEngine.java:211)
		at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)
		at org.apache.catalina.core.StandardService.startInternal(StandardService.java:412)
		at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)
		at org.apache.catalina.core.StandardServer.startInternal(StandardServer.java:874)
		at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)
		at org.apache.catalina.startup.Catalina.start(Catalina.java:739)
		at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
		at java.base/java.lang.reflect.Method.invoke(Method.java:580)
		at org.apache.catalina.startup.Bootstrap.start(Bootstrap.java:345)
		at org.apache.catalina.startup.Bootstrap.main(Bootstrap.java:476)
	Caused by: org.apache.catalina.LifecycleException: Failed to start component [org.apache.catalina.webresources.StandardRoot@56daf3b1]
		at org.apache.catalina.util.LifecycleBase.handleSubClassException(LifecycleBase.java:406)
		at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:179)
		at org.apache.catalina.core.StandardContext.resourcesStart(StandardContext.java:4172)
		at org.apache.catalina.core.StandardContext.startInternal(StandardContext.java:4294)
		at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)
		at org.apache.catalina.core.ContainerBase.addChildInternal(ContainerBase.java:599)
		... 35 more
	Caused by: java.lang.IllegalArgumentException: The main resource set specified [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\TP MOD 14\TPMOD14\build\web] is not a directory or war file, or is not readable (it does not exist or permissions to access it are missing)
		at org.apache.catalina.webresources.StandardRoot.createMainResourceSet(StandardRoot.java:758)
		at org.apache.catalina.webresources.StandardRoot.startInternal(StandardRoot.java:715)
		at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)
		... 39 more
14-Nov-2025 13:11:01.765 INFO [main] org.apache.catalina.startup.HostConfig.deployDescriptor Deployment of deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\TPMOD14.xml] has finished in [101] ms
14-Nov-2025 13:11:01.765 INFO [main] org.apache.catalina.startup.HostConfig.deployDescriptor Deploying deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\WebApplication1.xml]
14-Nov-2025 13:11:01.767 WARNING [main] org.apache.catalina.startup.HostConfig.deployDescriptor The path attribute with value [/WebApplication1] in deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\WebApplication1.xml] has been ignored
14-Nov-2025 13:11:01.836 INFO [main] org.apache.catalina.startup.HostConfig.deployDescriptor Deployment of deployment descriptor [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\conf\Catalina\localhost\WebApplication1.xml] has finished in [71] ms
14-Nov-2025 13:11:01.838 INFO [main] org.apache.catalina.startup.HostConfig.deployDirectory Deploying web application directory [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\webapps\docs]
14-Nov-2025 13:11:01.868 INFO [main] org.apache.catalina.startup.HostConfig.deployDirectory Deployment of web application directory [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\webapps\docs] has finished in [30] ms
14-Nov-2025 13:11:01.869 INFO [main] org.apache.catalina.startup.HostConfig.deployDirectory Deploying web application directory [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\webapps\examples]
14-Nov-2025 13:11:02.673 INFO [main] org.apache.catalina.startup.HostConfig.deployDirectory Deployment of web application directory [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\webapps\examples] has finished in [804] ms
14-Nov-2025 13:11:02.674 INFO [main] org.apache.catalina.startup.HostConfig.deployDirectory Deploying web application directory [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\webapps\host-manager]
14-Nov-2025 13:11:02.725 INFO [main] org.apache.catalina.startup.HostConfig.deployDirectory Deployment of web application directory [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\webapps\host-manager] has finished in [52] ms
14-Nov-2025 13:11:02.725 INFO [main] org.apache.catalina.startup.HostConfig.deployDirectory Deploying web application directory [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\webapps\manager]
14-Nov-2025 13:11:02.774 INFO [main] org.apache.catalina.startup.HostConfig.deployDirectory Deployment of web application directory [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\webapps\manager] has finished in [49] ms
14-Nov-2025 13:11:02.775 INFO [main] org.apache.catalina.startup.HostConfig.deployDirectory Deploying web application directory [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\webapps\ROOT]
14-Nov-2025 13:11:02.807 INFO [main] org.apache.catalina.startup.HostConfig.deployDirectory Deployment of web application directory [D:\MF_Learning\Telkom University\Matkul\Semester 4\PBO\Server\apache-tomcat-9.0.104\webapps\ROOT] has finished in [32] ms
14-Nov-2025 13:11:02.812 INFO [main] org.apache.coyote.AbstractProtocol.start Starting ProtocolHandler ["http-nio-8080"]
14-Nov-2025 13:11:02.849 INFO [main] org.apache.catalina.startup.Catalina.start Server startup in [5789] milliseconds
